ROME V2;Intitulé ROME V2;Appellation V2;ROME V3;Intitulé ROME V3;Appellation V3;Article Métier;URL Fiche Métier ONISEP;Wikipedia Match
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Prévisionniste (météo);[http://www2.pole-emploi.fr/rome/pdf/FEM_M1809.pdf M1809];Information météorologique;Météorologiste;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Radiochimiste (recherche fondamentale);[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Radiochimiste de la recherche scientifique;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Responsable de laboratoire de chimie;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1501.pdf H1501];Direction de laboratoire d'analyse industrielle;Responsable de laboratoire d'analyse industrielle;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Roboticien/Roboticienne (recherche fondamentale);[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Roboticien / Roboticienne de la recherche scientifique;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Séismologue;[http://www2.pole-emploi.fr/rome/pdf/FEM_F1105.pdf F1105];Études géologiques;Séismologue;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Sismologue;[http://www2.pole-emploi.fr/rome/pdf/FEM_F1105.pdf F1105];Études géologiques;Sismologue;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Technicien/Technicienne de la météorologie;[http://www2.pole-emploi.fr/rome/pdf/FEM_M1809.pdf M1809];Information météorologique;Technicien / Technicienne de la météorologie;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Thermicien/Thermicienne (recherche fondamentale);[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Thermicien / Thermicienne de la recherche scientifique;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Toxicologue;[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Toxicologue de la recherche scientifique;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Vétérinaire de recherche;[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Vétérinaire de recherche scientifique;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Volcanologue;[http://www2.pole-emploi.fr/rome/pdf/FEM_F1105.pdf F1105];Études géologiques;Volcanologue;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Zoologiste (recherche fondamentale);[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Zoologiste de la recherche scientifique;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Mycologue;[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Mycologue de la recherche scientifique;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Biophysicien/Biophysicienne;[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Biophysicien / Biophysicienne;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Météorologiste;[http://www2.pole-emploi.fr/rome/pdf/FEM_M1809.pdf M1809];Information météorologique;Météorologiste;Cadre technique d'études scientifiques et de recherche fondamentale;http://www.onisep.fr/Ressources/Univers-Metier/Metiers/meteorologiste Météorologiste;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Paléontologiste;[http://www2.pole-emploi.fr/rome/pdf/FEM_K2401.pdf K2401];Recherche en sciences de l'homme et de la société;Paléontologue;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Géodésien/Géodésienne;[http://www2.pole-emploi.fr/rome/pdf/FEM_F1105.pdf F1105];Études géologiques;Géodésien / Géodésienne;Cadre technique d'études scientifiques et de recherche fondamentale;;
53121;Cadre technique d'études scientifiques et de recherche fondamentale;Vulcanologue;[http://www2.pole-emploi.fr/rome/pdf/FEM_F1105.pdf F1105];Études géologiques;Vulcanologue;Cadre technique d'études scientifiques et de recherche fondamentale;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Aérodynamicien/Aérodynamicienne;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Aérodynamicien / Aérodynamicienne en études, recherche et développement;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Chargé/Chargée de recherches appliquées;[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Chargé / Chargée de recherche;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Chef de produit;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Chef de projet études industrielles;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Chef de projet (études);[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Chef de projet études industrielles;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Chef du service études;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Chef de projet études industrielles;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Chercheur/Chercheuse (recherche appliquée);[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Chargé / Chargée de recherche;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice de bureau d'études;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Directeur / Directrice des études en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice de laboratoire (études);[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Directeur / Directrice des études en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice de recherche-développement;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Directeur / Directrice des études en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice de recherches appliquées;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Directeur / Directrice des études en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice des études (industrie);[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Directeur / Directrice des études en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice des études et du développement;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Directeur / Directrice des études en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice scientifique (recherche appliquée);[http://www2.pole-emploi.fr/rome/pdf/FEM_K2402.pdf K2402];Recherche en sciences de l'univers, de la matière et du vivant;Directeur / Directrice de recherche appliquée;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Directeur/Directrice technique (études-recherche-développement);[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Directeur / Directrice des études en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Ergonomiste conseil;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Ergonomiste en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Ergonomiste d'entreprise;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Ergonomiste en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Ingénieur agronome;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Ingénieur / Ingénieure agronome en études, recherche et développement;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Ingénieur biochimiste;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Ingénieur / Ingénieure biochimiste en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Ingénieur biologiste;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Ingénieur / Ingénieure biologiste en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Ingénieur biomédical;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Ingénieur biomédical / Ingénieure biomédicale en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
53122;Cadre technique d'études-recherche-développement de l'industrie;Ingénieur calculateur;[http://www2.pole-emploi.fr/rome/pdf/FEM_H1206.pdf H1206];Management et ingénierie études, recherche et développement industriel;Ingénieur calculateur / Ingénieure calculatrice en industrie;Cadre technique d'étude-recherche-développement de l'industrie;;
